STT,query_id,query_text,product_id,product_name,product_price,product_specs,violates_hard_constraint,is_relevant,notes
54,A2,Laptop RAM 16GB,271,"Laptop Acer Gaming Nitro ProPanel AN16S 61 R193 - NH.QXTSV.001 (R9 AI 365, 16GB, 512GB, RTX 5070 8GB, 2K+ 180Hz, Win11)",61390000,"{""os"": ""Windows 11 Home SL"", ""cpu"": ""AMD Ryzen AI 9 - 365"", ""ram"": 16, ""vga"": ""Card rời - NVIDIA GeForce RTX 5070, 8 GB"", ""weight"": 2.18, ""battery"": 76.0, ""storage"": 2048, ""material"": ""Vỏ bằng kim loại - Chiếu nghỉ tay bằng nhựa"", ""screen_size"": 16.0, ""refresh_rate"": 180}",,TRUE,
55,A2,Laptop RAM 16GB,272,"Laptop Acer Aspire Lite 16 AL16-71P-582Q - NX.DRSSV.001 (Ultra 5 125H, 16GB, 512GB, Full HD+ 120Hz, Win11)",26090000,"{""os"": ""Windows 11 Home SL"", ""cpu"": ""Intel Core Ultra 5 Meteor Lake - 125H"", ""ram"": 16, ""vga"": ""Card tích hợp - Intel Arc Graphics"", ""weight"": 1.6, ""battery"": 58.0, ""storage"": 4096, ""material"": ""Vỏ nhựa"", ""screen_size"": 16.0, ""refresh_rate"": 120}",,TRUE,
56,A2,Laptop RAM 16GB,273,"Laptop Asus VivoBook Go 14 E1404FA - EB945W (R5 40, 16GB, 512GB, Full HD, Win11)",21790000,"{""os"": ""Windows 11 Home"", ""cpu"": ""AMD Ryzen 5 - 40"", ""ram"": 16, ""vga"": ""Card tích hợp - AMD Radeon Graphics"", ""weight"": 1.38, ""battery"": 90.0, ""storage"": 512, ""material"": ""Vỏ nhựa"", ""screen_size"": 14.0, ""refresh_rate"": 60}",,TRUE,
57,A2,Laptop RAM 16GB,275,"Laptop HP OmniBook 5 AI 16 af1046TU - BZ7Q8PA (Ultra 5 225U, 16GB, 512GB, WUXGA, Cảm ứng, OfficeH24, Win11)",27690000,"{""os"": ""Windows 11 Home SL + Office Home 2024 vĩnh viễn"", ""cpu"": ""Intel Core Ultra 5 Arrow Lake - 225U"", ""ram"": 16, ""vga"": ""Card tích hợp - Intel Graphics"", ""weight"": 1.734, ""battery"": 59.0, ""storage"": 512, ""material"": ""Vỏ hợp kim Nhôm"", ""screen_size"": 16.0}",,TRUE,
58,A2,Laptop RAM 16GB,276,"Laptop HP 15 fd1487TU - D0BH4PA (Ultra 5 125H, 24GB, 512GB, Full HD, Win11)",25090000,"{""os"": ""Windows 11 Home"", ""cpu"": ""Intel Core Ultra 5 Meteor Lake - 125H"", ""ram"": 24, ""vga"": ""Card tích hợp - Intel Arc Graphics"", ""weight"": 1.65, ""battery"": 41.0, ""storage"": 512, ""material"": ""Vỏ nhựa"", ""screen_size"": 15.6}",,TRUE,
59,A2,Laptop RAM 16GB,277,"Laptop Dell 15 DC15250 - 71084747 (i7 1355U, 16GB, 512GB, Full HD 120 Hz, OfficeHS24+365, Win11)",25890000,"{""os"": ""Windows 11 Home + Microsoft Office Home 2024 vĩnh viễn + Microsoft 365 Basic 1 năm"", ""cpu"": ""Intel Core i7 Raptor Lake - 1355U"", ""ram"": 16, ""vga"": ""Card tích hợp - Intel UHD Graphics"", ""weight"": 1.65, ""battery"": 41.0, ""storage"": 512, ""material"": ""Vỏ nhựa"", ""screen_size"": 15.6, ""refresh_rate"": 120}",,TRUE,
60,A2,Laptop RAM 16GB,279,"Laptop Lenovo IdeaPad Slim 3 15IRH10 - 83K1000FVN (i7 13620H, 24GB, 512GB, WUXGA, Win11)",24490000,"{""os"": ""Windows 11 Home SL"", ""cpu"": ""Intel Core i7 Raptor Lake - 13620H"", ""ram"": 24, ""vga"": ""Card tích hợp - Intel UHD Graphics"", ""weight"": 1.63, ""battery"": 60.0, ""storage"": 512, ""material"": ""Vỏ nhựa - nắp lưng bằng kim loại"", ""screen_size"": 15.3, ""refresh_rate"": 60}",,TRUE,
61,A2,Laptop RAM 16GB,280,"Laptop Acer Aspire Lite 16 G2 AL16 52P 76DU - NX.J2SSV.005 (i7 1355U, 16GB, 512GB, Full HD+, Win11)",21090000,"{""os"": ""Windows 11 Home SL"", ""cpu"": ""Intel Core i7 Raptor Lake - 1355U"", ""ram"": 16, ""vga"": ""Card tích hợp - Intel Iris Xe Graphics eligible"", ""weight"": 1.7, ""battery"": 58.0, ""storage"": 512, ""material"": ""Vỏ nhựa"", ""screen_size"": 16.0, ""refresh_rate"": 60}",,TRUE,
62,A2,Laptop RAM 16GB,281,"Laptop Acer Gaming Nitro V 15 ProPanel ANV15 41 R0FE - NH.QPFSV.005 (R7 7735HS, 16GB, 512GB, RTX 3050 6GB, Full HD 180Hz, Win11)",31390000,"{""os"": ""Windows 11 Home SL"", ""cpu"": ""AMD Ryzen 7 - 7735HS"", ""ram"": 16, ""vga"": ""Card rời - NVIDIA GeForce RTX 3050, 6 GB"", ""weight"": 2.1, ""battery"": 57.0, ""storage"": 512, ""material"": ""Vỏ nhựa"", ""screen_size"": 15.6, ""refresh_rate"": 180}",,TRUE,
63,A2,Laptop RAM 16GB,282,"Laptop MSI Modern 14 F1MG - 432VN (Core 5 120U, 16GB, 512GB, Full HD, Win11)",20090000,"{""os"": ""Windows 11 Home SL"", ""cpu"": ""Intel Core 5 Raptor Lake - 120U"", ""ram"": 16, ""vga"": ""Card tích hợp - Intel Graphics"", ""weight"": 1.5, ""battery"": 46.8, ""storage"": 512, ""material"": ""Vỏ nhựa"", ""screen_size"": 14.0, ""refresh_rate"": 60}",,TRUE,
64,A2,Laptop RAM 16GB,283,"Laptop MSI Gaming Cyborg 15 A13VEK - 1423VN (i7 13620H, 16GB, 512GB, RTX 4050 6GB, Full HD 144Hz, Win11)",31390000,"{""os"": ""Windows 11 Home SL"", ""cpu"": ""Intel Core i7 Raptor Lake - 13620H"", ""ram"": 16, ""vga"": ""Card rời - NVIDIA GeForce RTX 4050, 6 GB"", ""weight"": 1.98, ""battery"": 53.5, ""storage"": 512, ""material"": ""Vỏ nhựa - nắp lưng bằng kim loại"", ""screen_size"": 15.6, ""refresh_rate"": 144}",,TRUE,
65,A2,Laptop RAM 16GB,284,"Laptop Dell 15 DC15255 - X9YM42 (R7 7730U, 16GB, 1TB, Full HD 120Hz, OfficeH24+36, Win11)",30590000,"{""os"": ""Windows 11 Home SL + Office Home 2024 + Microsoft 365 Basic 1 năm"", ""cpu"": ""AMD Ryzen 7 - 7730U"", ""ram"": 16, ""vga"": ""Card tích hợp - AMD Radeon Graphics"", ""weight"": 1.635, ""battery"": 41.0, ""storage"": 1024, ""material"": ""Vỏ nhựa"", ""screen_size"": 15.6, ""refresh_rate"": 120}",,TRUE,
66,A2,Laptop RAM 16GB,285,"Laptop Lenovo IdeaPad Slim 3 14IPH11 - 83UQ003NVN (Ultra 5 322, 16GB, 512GB, WUXGA, Win11)",25090000,"{""os"": ""Windows 11 Home SL"", ""cpu"": ""Intel Core Ultra 5 Panther Lake - 322"", ""ram"": 16, ""vga"": ""Card tích hợp - Intel Graphics"", ""weight"": 1.43, ""battery"": 60.0, ""storage"": 512, ""material"": ""Mặt lưng nhôm - Mặt dưới nhựa"", ""screen_size"": 14.0, ""refresh_rate"": 60}",,TRUE,
67,A2,Laptop RAM 16GB,286,"Laptop Dell 15 DC15250 - DC5I7952W1 (i7 1355U, 16GB, 512GB, Full HD+ 120Hz, OfficeH24+365, Win11)",25890000,"{""os"": ""Windows 11 Home + Office Home 2024 + Microsoft 365 Basic 1 năm"", ""cpu"": ""Intel Core i7 Raptor Lake - 1355U"", ""ram"": 16, ""vga"": ""Card tích hợp - Intel UHD Graphics"", ""weight"": 1.65, ""battery"": 54.0, ""storage"": 512, ""material"": ""Vỏ nhựa"", ""screen_size"": 15.6, ""refresh_rate"": 120}",,TRUE,
68,A2,Laptop RAM 16GB,287,"Laptop MSI Gaming Cyborg 15 A13UC - 2088VN (i5 13420H, 16GB, 512GB, RTX 3050 4GB, Full HD 144Hz, Win11)",27190000,"{""os"": ""Windows 11 Home SL"", ""cpu"": ""Intel Core i5 Raptor Lake - 13420H"", ""ram"": 16, ""vga"": ""Card rời - NVIDIA GeForce RTX 3050, 4 GB"", ""weight"": 1.98, ""battery"": 53.5, ""storage"": 512, ""material"": ""Vỏ nhựa - nắp lưng bằng kim loại"", ""screen_size"": 15.6, ""refresh_rate"": 144}",,TRUE,
69,A2,Laptop RAM 16GB,288,"Laptop HP 15 fd0015TU - A19C5PA (i7 1355U, 16GB, 512GB, Full HD, Win11)",23090000,"{""os"": ""Windows 11 Home SL"", ""cpu"": ""Intel Core i7 Raptor Lake - 1355U"", ""ram"": 16, ""vga"": ""Card tích hợp - Intel Iris Xe Graphics"", ""weight"": 1.59, ""battery"": 41.0, ""storage"": 512, ""material"": ""Vỏ nhựa"", ""screen_size"": 15.6, ""refresh_rate"": 60}",,TRUE,
70,A2,Laptop RAM 16GB,289,"Laptop HP 15 fd1288TU - C2CV7PA (Ultra 7 155H, 16GB, 512GB, Full HD, Win11)",27090000,"{""os"": ""Windows 11 Home SL"", ""cpu"": ""Intel Core Ultra 7 Meteor Lake - 155H"", ""ram"": 16, ""vga"": ""Card tích hợp - Intel Arc Graphics"", ""weight"": 1.65, ""battery"": 41.04, ""storage"": 512, ""material"": ""Vỏ nhựa"", ""screen_size"": 15.6}",,TRUE,
71,A2,Laptop RAM 16GB,290,"Laptop Lenovo Ideapad Slim 5 OLED 14AKP10 - 83HX00B2VN (R5 330, 16GB, 1TB, WUXGA, Win11)",30390000,"{""os"": ""Windows 11 Home SL"", ""cpu"": ""AMD Ryzen AI 5 - 330"", ""ram"": 16, ""vga"": ""Card tích hợp - AMD Radeon 820M Graphics"", ""weight"": 1.39, ""battery"": 60.0, ""storage"": 1024, ""material"": ""Vỏ kim loại - Nhôm"", ""screen_size"": 14.0, ""refresh_rate"": 60}",,TRUE,
72,A2,Laptop RAM 16GB,291,"Laptop Acer Aspire Lite 16 AI AL16 71P 5674 - NX.D4XSV.001 (Ultra 5 125H, 16GB, 512GB, Full HD+, Win11)",21090000,"{""os"": ""Windows 11 Home SL"", ""cpu"": ""Intel Core Ultra 5 Meteor Lake - 125H"", ""ram"": 16, ""vga"": ""Card tích hợp - Intel Arc Graphics"", ""weight"": 1.6, ""battery"": 58.0, ""storage"": 512, ""material"": ""Vỏ nhựa"", ""screen_size"": 16.0, ""refresh_rate"": 60}",,TRUE,
73,A2,Laptop RAM 16GB,292,"Laptop Asus TUF Gaming F16 FX607VJ - RL034W (Core 5 210H, 16GB, 512GB, RTX 3050 6GB, Full HD+ 144Hz, Win11)",24590000,"{""os"": ""Windows 11 Home SL"", ""cpu"": ""Intel Core 5 Raptor Lake - 210H"", ""ram"": 16, ""vga"": ""Card rời - NVIDIA GeForce RTX 3050, 6 GB"", ""weight"": 2.2, ""battery"": 56.0, ""storage"": 512, ""material"": ""Vỏ nhựa - nắp lưng bằng kim loại"", ""screen_size"": 16.0, ""refresh_rate"": 144}",,TRUE,
74,A2,Laptop RAM 16GB,294,"Laptop Dell 15 DC15250 - 71084746 (i5 1334U, 16GB, 512GB, Full HD 120Hz, OfficeHS24+365, Win11)",22890000,"{""os"": ""Windows 11 Home + Microsoft Office Home 2024 vĩnh viễn + Microsoft 365 Basic 1 năm"", ""cpu"": ""Intel Core i5 Raptor Lake - 1334U"", ""ram"": 16, ""vga"": ""Card tích hợp - Intel UHD Graphics"", ""weight"": 1.65, ""battery"": 41.0, ""storage"": 512, ""material"": ""Vỏ nhựa"", ""screen_size"": 15.6, ""refresh_rate"": 120}",,TRUE,
75,A2,Laptop RAM 16GB,295,"Laptop Dell 15 DC15250 - CPH991 (i7 1355U, 16GB, 1TB, Full HD 120Hz, OfficeHS24+365, Win11)",27890000,"{""os"": ""Windows 11 Home SL + Office Home 2024 + Microsoft 365 Basic 1 năm"", ""cpu"": ""Intel Core i7 Raptor Lake - 1355U"", ""ram"": 16, ""vga"": ""Card tích hợp - Intel UHD Graphics"", ""weight"": 1.65, ""battery"": 54.0, ""storage"": 1024, ""material"": ""Vỏ nhựa"", ""screen_size"": 15.6, ""refresh_rate"": 120}",,TRUE,
76,A2,Laptop RAM 16GB,296,"Laptop HP 240R G9 - C40LGAT (Core 5 120U, 16GB, 512GB, Full HD, Win11)",24090000,"{""os"": ""Windows 11 Home SL"", ""cpu"": ""Intel Core 5 Raptor Lake - 120U"", ""ram"": 16, ""vga"": ""Card tích hợp - Intel Graphics"", ""weight"": 1.406, ""battery"": 41.04, ""storage"": 512, ""material"": ""Vỏ nhựa"", ""screen_size"": 14.0}",,TRUE,
77,A3,Điện thoại dưới 10 triệu,324,Điện thoại Nokia 220 4G,1100000,"{""os"": ""S30+"", ""battery"": 1450, ""chipset"": ""Unisoc T107 8 nhân"", ""material"": ""Khung & Mặt lưng nhựa"", ""screen_size"": 2.8}",,TRUE,
78,A3,Điện thoại dưới 10 triệu,325,Điện thoại Masstel IZI 10S,490000,"{""battery"": 1000, ""chipset"": ""Unisoc T107"", ""charging"": 5, ""material"": ""Khung & Mặt lưng nhựa"", ""screen_size"": 1.77}",,TRUE,
79,A3,Điện thoại dưới 10 triệu,326,Điện thoại Xiaomi Redmi A7 Pro 4GB/64GB,3790000,"{""os"": ""Xiaomi HyperOS 3"", ""ram"": 4, ""camera"": 13, ""battery"": 6000, ""chipset"": ""Unisoc T7250 8 nhân"", ""storage"": 64, ""charging"": 15, ""material"": ""Khung & Mặt lưng nhựa"", ""screen_size"": 6.9, ""front_camera"": 8, ""refresh_rate"": 120}",,TRUE,
80,A3,Điện thoại dưới 10 triệu,327,Điện thoại OPPO A6c 4GB/64GB,4240000,"{""os"": ""Android 16"", ""ram"": 4, ""camera"": 13, ""battery"": 7000, ""chipset"": ""Unisoc T7250 8 nhân"", ""storage"": 64, ""charging"": 15, ""material"": ""Khung nhựa & Mặt lưng thủy tinh hữu cơ"", ""screen_size"": 6.75, ""front_camera"": 5, ""refresh_rate"": 120}",,TRUE,
81,A3,Điện thoại dưới 10 triệu,328,Điện thoại realme Note 80 4GB/64GB,4490000,"{""os"": ""Android 15"", ""ram"": 4, ""camera"": 8, ""battery"": 6300, ""chipset"": ""Unisoc T7250 8 nhân"", ""storage"": 64, ""charging"": 15, ""material"": ""Khung nhựa & Mặt lưng nhựa Composite"", ""screen_size"": 6.74, ""front_camera"": 5, ""refresh_rate"": 90}",,TRUE,
82,A3,Điện thoại dưới 10 triệu,329,Điện thoại Nokia 110 4G Pro,850000,"{""os"": ""Series 30+"", ""battery"": 1450, ""chipset"": ""Unisoc T107 8 nhân"", ""charging"": 5, ""material"": ""Khung & Mặt lưng nhựa"", ""screen_size"": 1.77}",,TRUE,
83,A3,Điện thoại dưới 10 triệu,183,Điện thoại realme 16T 5G 8GB/128GB,8790000,"{""os"": ""Android 16"", ""ram"": 8, ""camera"": 50, ""battery"": 8000, ""chipset"": ""MediaTek Dimensity 6300 5G 8 nhân"", ""storage"": 128, ""charging"": 45, ""material"": ""Khung nhựa & Mặt lưng nhựa Composite"", ""screen_size"": 6.8, ""front_camera"": 16, ""refresh_rate"": 144}",,TRUE,
84,A3,Điện thoại dưới 10 triệu,184,Điện thoại Honor 600 Lite 8GB/256GB,9940000,"{""os"": ""MagicOS 10 (Android 16)"", ""ram"": 8, ""camera"": 108, ""battery"": 6520, ""chipset"": ""MediaTek Dimensity 7100 Elite 8 nhân"", ""storage"": 256, ""charging"": 45, ""material"": ""Khung kim loại & Mặt lưng nhựa"", ""screen_size"": 6.6, ""front_camera"": 16, ""refresh_rate"": 120}",,TRUE,
85,A3,Điện thoại dưới 10 triệu,193,Điện thoại Samsung Galaxy A37 5G 6GB/128GB,9300000,"{""os"": ""Android 16"", ""ram"": 6, ""camera"": 50, ""battery"": 5000, ""chipset"": ""Exynos 1480 8 nhân"", ""storage"": 128, ""charging"": 45, ""material"": ""Khung nhựa & Mặt lưng kính cường lực Gorilla Glass Victus+"", ""screen_size"": 6.7, ""front_camera"": 12, ""refresh_rate"": 120}",,TRUE,
86,A3,Điện thoại dưới 10 triệu,226,Điện thoại realme C100x 4GB/128GB,6840000,"{""os"": ""Android 16"", ""ram"": 4, ""camera"": 50, ""battery"": 8000, ""chipset"": ""Unisoc T7250 8 nhân"", ""storage"": 128, ""charging"": 45, ""material"": ""Khung nhựa & Mặt lưng nhựa Composite"", ""screen_size"": 6.8, ""front_camera"": 5, ""refresh_rate"": 120}",,TRUE,
87,A3,Điện thoại dưới 10 triệu,228,Điện thoại Tecno Spark 50 4GB/128GB,4840000,"{""os"": ""Android 16"", ""ram"": 4, ""camera"": 50, ""battery"": 6700, ""chipset"": ""MediaTek Helio G81 8 nhân"", ""storage"": 128, ""charging"": 18, ""material"": ""Khung & Mặt lưng nhựa"", ""screen_size"": 6.78, ""front_camera"": 8, ""refresh_rate"": 120}",,TRUE,
88,A3,Điện thoại dưới 10 triệu,229,Điện thoại Motorola Edge 70 Fusion 8GB/128GB,8440000,"{""os"": ""Android 16"", ""ram"": 8, ""camera"": 50, ""battery"": 7000, ""chipset"": ""Snapdragon 7s Gen 4 8 nhân"", ""storage"": 128, ""charging"": 68, ""material"": ""Khung nhựa & Mặt lưng vải"", ""screen_size"": 6.78, ""front_camera"": 32, ""refresh_rate"": 144}",,TRUE,
89,A3,Điện thoại dưới 10 triệu,234,Điện thoại realme C100 4G 8GB/128GB,8090000,"{""os"": ""Android 16"", ""ram"": 8, ""camera"": 50, ""battery"": 8000, ""chipset"": ""MediaTek Helio G92 Max 8 nhân"", ""storage"": 128, ""charging"": 45, ""material"": ""Khung nhựa & Mặt lưng nhựa Composite"", ""screen_size"": 6.8, ""front_camera"": 8, ""refresh_rate"": 120}",,TRUE,
90,A3,Điện thoại dưới 10 triệu,235,Điện thoại Honor X7d 5G 8GB/256GB,7340000,"{""os"": ""Android 15"", ""ram"": 8, ""camera"": 50, ""battery"": 6500, ""chipset"": ""Snapdragon 6s Gen 3 8 nhân"", ""storage"": 256, ""charging"": 35, ""material"": ""Khung & Mặt lưng nhựa"", ""screen_size"": 6.77, ""front_camera"": 8, ""refresh_rate"": 120}",,TRUE,
91,A3,Điện thoại dưới 10 triệu,236,Điện thoại Tecno Spark Go 3 4GB/128GB,3840000,"{""os"": ""Android 15"", ""ram"": 4, ""camera"": 13, ""battery"": 5000, ""chipset"": ""Unisoc T7250 8 nhân"", ""storage"": 128, ""charging"": 15, ""material"": ""Khung kim loại & Mặt lưng Polymer"", ""screen_size"": 6.75, ""front_camera"": 8, ""refresh_rate"": 120}",,TRUE,
92,A3,Điện thoại dưới 10 triệu,237,Điện thoại Motorola G57 Power 5G 8GB/128GB,6040000,"{""os"": ""Android 16"", ""ram"": 8, ""camera"": 50, ""battery"": 7000, ""chipset"": ""Snapdragon 6s Gen 4 8 nhân"", ""storage"": 128, ""charging"": 33, ""material"": ""Khung nhựa & Mặt lưng da thuần chay"", ""screen_size"": 6.72, ""front_camera"": 8, ""refresh_rate"": 120}",,TRUE,
93,A3,Điện thoại dưới 10 triệu,239,Điện thoại Xiaomi Redmi Note 15 6GB/128GB,4890000,"{""os"": ""Xiaomi HyperOS 2"", ""ram"": 6, ""camera"": 108, ""battery"": 6000, ""chipset"": ""MediaTek Helio G100-Ultra 8 nhân"", ""storage"": 128, ""charging"": 33, ""material"": ""Khung & Mặt lưng nhựa Polycarbonate"", ""screen_size"": 6.77, ""front_camera"": 20, ""refresh_rate"": 120}",,TRUE,
94,A3,Điện thoại dưới 10 triệu,240,Điện thoại OPPO A6x 4GB/64GB,4840000,"{""os"": ""Android 15"", ""ram"": 4, ""camera"": 13, ""battery"": 6100, ""chipset"": ""Snapdragon 685 8 nhân"", ""storage"": 64, ""charging"": 15, ""material"": ""Khung nhựa & Mặt lưng thủy tinh hữu cơ"", ""screen_size"": 6.75, ""front_camera"": 5, ""refresh_rate"": 120}",,TRUE,
95,A3,Điện thoại dưới 10 triệu,245,Điện thoại Motorola Edge 70 8GB/256GB,9240000,"{""os"": ""Android 16"", ""ram"": 8, ""camera"": 50, ""battery"": 5000, ""chipset"": ""Snapdragon 7 Gen 4 8 nhân"", ""storage"": 256, ""charging"": 68, ""material"": ""Khung hợp kim nhôm chuẩn hàng không & Mặt lưng Silicon Nylon"", ""screen_size"": 6.67, ""front_camera"": 50, ""refresh_rate"": 120}",,TRUE,
96,A3,Điện thoại dưới 10 triệu,249,Điện thoại Xiaomi Redmi Note 15 5G 6GB/128GB,6190000,"{""os"": ""Xiaomi HyperOS 2"", ""ram"": 6, ""camera"": 108, ""battery"": 5520, ""chipset"": ""Snapdragon 6 Gen 3 8 nhân"", ""storage"": 128, ""charging"": 45, ""material"": ""Khung & Mặt lưng nhựa Polycarbonate"", ""screen_size"": 6.77, ""front_camera"": 20, ""refresh_rate"": 120}",,TRUE,
97,A3,Điện thoại dưới 10 triệu,250,Điện thoại HONOR 400 Lite 12GB/256GB,8680000,"{""os"": ""Android 15"", ""ram"": 12, ""camera"": 108, ""battery"": 5230, ""chipset"": ""MediaTek Dimensity 7025-Ultra 5G 8 nhân"", ""storage"": 256, ""charging"": 35, ""material"": ""Khung kim loại & Mặt lưng nhựa"", ""screen_size"": 6.7, ""front_camera"": 16, ""refresh_rate"": 120}",,TRUE,
98,A3,Điện thoại dưới 10 triệu,251,Điện thoại realme C85 8GB/128GB,6140000,"{""os"": ""Android 15"", ""ram"": 8, ""camera"": 50, ""battery"": 7000, ""chipset"": ""Snapdragon 685 8 nhân"", ""storage"": 128, ""charging"": 45, ""material"": ""Khung & Mặt lưng nhựa"", ""screen_size"": 6.8, ""front_camera"": 8, ""refresh_rate"": 144}",,TRUE,
99,A3,Điện thoại dưới 10 triệu,252,Điện thoại Motorola G06 POWER 4GB/64GB,3440000,"{""os"": ""Android 15"", ""ram"": 4, ""camera"": 50, ""battery"": 7000, ""chipset"": ""MediaTek Helio G81 Extreme 8 nhân"", ""storage"": 64, ""charging"": 18, ""material"": ""Khung nhựa & Mặt lưng da thuần chay"", ""screen_size"": 6.88, ""front_camera"": 8, ""refresh_rate"": 120}",,TRUE,
100,A3,Điện thoại dưới 10 triệu,253,Điện thoại Samsung Galaxy A17 5G 8GB/128GB,6300000,"{""os"": ""Android 15"", ""ram"": 8, ""camera"": 50, ""battery"": 5000, ""chipset"": ""Exynos 1330"", ""storage"": 128, ""charging"": 25, ""material"": ""Khung & Mặt lưng nhựa"", ""screen_size"": 6.7, ""front_camera"": 13, ""refresh_rate"": 90}",,TRUE,
101,A3,Điện thoại dưới 10 triệu,254,Điện thoại Xiaomi Redmi Note 15 Pro 5G 8GB/256GB,8590000,"{""os"": ""Xiaomi HyperOS 2.2"", ""ram"": 8, ""camera"": 200, ""battery"": 6580, ""chipset"": ""MediaTek Dimensity 7400-Ultra 8 nhân"", ""storage"": 256, ""charging"": 45, ""material"": ""Khung & Mặt lưng nhựa Polycarbonate"", ""screen_size"": 6.83, ""front_camera"": 20, ""refresh_rate"": 120}",,TRUE,
102,A3,Điện thoại dưới 10 triệu,255,Điện thoại realme C85 Pro 8GB/128GB,6040000,"{""os"": ""Android 15"", ""ram"": 8, ""camera"": 50, ""battery"": 7000, ""chipset"": ""Snapdragon 685 8 nhân"", ""storage"": 128, ""charging"": 45, ""material"": ""Khung & Mặt lưng nhựa"", ""screen_size"": 6.8, ""front_camera"": 8, ""refresh_rate"": 120}",,TRUE,
103,A3,Điện thoại dưới 10 triệu,257,Điện thoại Tecno Spark 40 6GB/128GB,3640000,"{""os"": ""Android 15"", ""ram"": 6, ""camera"": 50, ""battery"": 5200, ""chipset"": ""MediaTek Helio G91 8 nhân"", ""storage"": 128, ""charging"": 45, ""material"": ""Khung nhôm & Mặt lưng nhựa Composite"", ""screen_size"": 6.67, ""front_camera"": 8, ""refresh_rate"": 120}",,TRUE,
104,A3,Điện thoại dưới 10 triệu,258,Điện thoại Motorola G35 5G 4GB/128GB,4140000,"{""os"": ""Android 15"", ""ram"": 4, ""camera"": 50, ""battery"": 5000, ""chipset"": ""Unisoc T760 8 nhân"", ""storage"": 128, ""charging"": 20, ""material"": ""Khung nhựa & Mặt lưng nhựa (Đen) | Da sinh học (Xanh)"", ""screen_size"": 6.7, ""front_camera"": 16, ""refresh_rate"": 120}",,TRUE,
105,A3,Điện thoại dưới 10 triệu,259,Điện thoại realme C100i 4GB/64GB,5140000,"{""os"": ""Android 16"", ""ram"": 4, ""camera"": 8, ""battery"": 7000, ""chipset"": ""Unisoc T7250 8 nhân"", ""storage"": 64, ""charging"": 15, ""material"": ""Khung nhựa & Mặt lưng nhựa Composite"", ""screen_size"": 6.8, ""front_camera"": 5, ""refresh_rate"": 120}",,TRUE,
106,A3,Điện thoại dưới 10 triệu,302,Điện thoại Xiaomi Redmi Note 15 Pro 8GB/256GB,7290000,"{""os"": ""Xiaomi HyperOS 2.2"", ""ram"": 8, ""camera"": 200, ""battery"": 6500, ""chipset"": ""MediaTek Helio G200-Ultra 8 nhân"", ""storage"": 256, ""charging"": 45, ""material"": ""Khung & Mặt lưng nhựa Polycarbonate"", ""screen_size"": 6.77, ""front_camera"": 32, ""refresh_rate"": 120}",,TRUE,
107,A3,Điện thoại dưới 10 triệu,303,Điện thoại OPPO A6 Pro 8GB/256GB,9340000,"{""os"": ""Android 15"", ""ram"": 8, ""camera"": 50, ""battery"": 7000, ""chipset"": ""MediaTek Helio G100 8 nhân"", ""storage"": 256, ""charging"": 80, ""material"": ""Khung nhựa & Mặt lưng thuỷ tinh hữu cơ"", ""screen_size"": 6.57, ""front_camera"": 16, ""refresh_rate"": 120}",,TRUE,
108,A3,Điện thoại dưới 10 triệu,305,Điện thoại Motorola G86 POWER 5G 8GB/128GB,5840000,"{""os"": ""Android 15"", ""ram"": 8, ""camera"": 50, ""battery"": 6720, ""chipset"": ""Mediatek Dimensity 7400 8 nhân"", ""storage"": 128, ""charging"": 33, ""material"": ""Khung nhựa & Mặt lưng da thuần chay"", ""screen_size"": 6.7, ""front_camera"": 32, ""refresh_rate"": 120}",,TRUE,
109,A3,Điện thoại dưới 10 triệu,306,Điện thoại Motorola Edge 60 Fusion 5G 8GB/256GB,6840000,"{""os"": ""Android 15"", ""ram"": 8, ""camera"": 50, ""battery"": 5500, ""chipset"": ""Mediatek Dimensity 7400 8 nhân"", ""storage"": 256, ""charging"": 68, ""material"": ""Khung Plastic & Mặt lưng da nhân tạo"", ""screen_size"": 6.7, ""front_camera"": 32, ""refresh_rate"": 120}",,TRUE,
110,A3,Điện thoại dưới 10 triệu,309,Điện thoại HONOR X8d 8GB/128GB,7240000,"{""os"": ""Android 16"", ""ram"": 8, ""camera"": 108, ""battery"": 7000, ""chipset"": ""Snapdragon 6s Gen 2 4G 8 nhân"", ""storage"": 128, ""charging"": 45, ""material"": ""Khung & Mặt lưng nhựa"", ""screen_size"": 6.77, ""front_camera"": 16, ""refresh_rate"": 120}",,TRUE,
